,0,1,2,3,4,5
0,0.4793969849246231,0.29597989949748743,0.0763819095477387,0.006532663316582915,0.13819095477386933,0.0035175879396984926
1,0.07498341074983411,0.5301924353019244,0.08759124087591241,0.15726609157266092,0.14134041141340412,0.008626410086264101
2,0.008063573682365315,0.032137431342760314,0.507537688442211,0.17552880682482178,0.2490358770597172,0.027696622648124343
3,0.005847953216374269,0.006015037593984963,0.18379281537176273,0.34870509607351713,0.4409356725146199,0.014703425229741019
4,0.004510045100451004,0.007790077900779008,0.0899275659423261,0.1918819188191882,0.6778734454011207,0.028016946836135027
5,0.05034246575342466,0.010616438356164383,0.14143835616438355,0.04863013698630137,0.375,0.37397260273972605
